year,OCC_CODE,OCC_TITLE,TOT_EMP,H_MEAN,A_MEAN,total employment,EMP_SHR
2018,43-3050,Payroll and Timekeeping Clerks,144030,22.17,46110.0,434193810,0.0003317182250939966
2018,43-3051,Payroll and Timekeeping Clerks,144030,22.17,46110.0,434193810,0.0003317182250939966
2018,43-3060,Procurement Clerks,68100,20.76,43180.0,434193810,0.0001568424017836643
2018,43-3061,Procurement Clerks,68100,20.76,43180.0,434193810,0.0001568424017836643
2018,43-3070,Tellers,468470,14.49,30140.0,434193810,0.0010789421433714129
2018,43-3071,Tellers,468470,14.49,30140.0,434193810,0.0010789421433714129
2018,43-3090,Miscellaneous Financial Clerks,31010,21.0,43670.0,434193810,7.141971922630587e-05
2018,43-3099,"Financial Clerks, All Other",31010,21.0,43670.0,434193810,7.141971922630587e-05
2018,43-4000,Information and Record Clerks,5773540,17.19,35750.0,434193810,0.013297149491836377
2018,43-4010,Brokerage Clerks,55100,25.93,53940.0,434193810,0.00012690185518766378
2018,43-4011,Brokerage Clerks,55100,25.93,53940.0,434193810,0.00012690185518766378
2018,43-4020,Correspondence Clerks,5460,18.75,38990.0,434193810,1.2575029570320221e-05
2018,43-4021,Correspondence Clerks,5460,18.75,38990.0,434193810,1.2575029570320221e-05
2018,43-4030,"Court, Municipal, and License Clerks",142350,19.76,41100.0,434193810,0.0003278489852262058
2018,43-4031,"Court, Municipal, and License Clerks",142350,19.76,41100.0,434193810,0.0003278489852262058
2018,43-4040,"Credit Authorizers, Checkers, and Clerks",29980,19.55,40670.0,434193810,6.904750668831506e-05
2018,43-4041,"Credit Authorizers, Checkers, and Clerks",29980,19.55,40670.0,434193810,6.904750668831506e-05
2018,43-4050,Customer Service Representatives,2871400,17.53,36470.0,434193810,0.00661317580736584
2018,43-4051,Customer Service Representatives,2871400,17.53,36470.0,434193810,0.00661317580736584
2018,43-4060,"Eligibility Interviewers, Government Programs",137830,22.34,46480.0,434193810,0.0003174388874866733
2018,43-4061,"Eligibility Interviewers, Government Programs",137830,22.34,46480.0,434193810,0.0003174388874866733
2018,43-4070,File Clerks,110020,16.25,33810.0,434193810,0.00025338914896092137
2018,43-4071,File Clerks,110020,16.25,33810.0,434193810,0.00025338914896092137
2018,43-4080,"Hotel, Motel, and Resort Desk Clerks",260780,12.08,25130.0,434193810,0.0006006073647157706
2018,43-4081,"Hotel, Motel, and Resort Desk Clerks",260780,12.08,25130.0,434193810,0.0006006073647157706
2018,43-4110,"Interviewers, Except Eligibility and Loan",192820,17.08,35520.0,434193810,0.00044408739958775554
2018,43-4111,"Interviewers, Except Eligibility and Loan",192820,17.08,35520.0,434193810,0.00044408739958775554
2018,43-4120,"Library Assistants, Clerical",88970,13.92,28960.0,434193810,0.00020490849466508977
2018,43-4121,"Library Assistants, Clerical",88970,13.92,28960.0,434193810,0.00020490849466508977
2018,43-4130,Loan Interviewers and Clerks,222620,19.86,41310.0,434193810,0.0005127203448616644
2018,43-4131,Loan Interviewers and Clerks,222620,19.86,41310.0,434193810,0.0005127203448616644
2018,43-4140,New Accounts Clerks,41500,17.79,37000.0,434193810,9.557943721030938e-05
2018,43-4141,New Accounts Clerks,41500,17.79,37000.0,434193810,9.557943721030938e-05
2018,43-4150,Order Clerks,159210,17.21,35790.0,434193810,0.00036667957104224953
2018,43-4151,Order Clerks,159210,17.21,35790.0,434193810,0.00036667957104224953
2018,43-4160,"Human Resources Assistants, Except Payroll and Timekeeping",124600,20.01,41620.0,434193810,0.00028696862352782043
2018,43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",124600,20.01,41620.0,434193810,0.00028696862352782043
2018,43-4170,Receptionists and Information Clerks,1043630,14.59,30350.0,434193810,0.002403604049537233
2018,43-4171,Receptionists and Information Clerks,1043630,14.59,30350.0,434193810,0.002403604049537233
2018,43-4180,Reservation and Transportation Ticket Agents and Travel Clerks,132050,20.06,41730.0,434193810,0.0003041268598462977
2018,43-4181,Reservation and Transportation Ticket Agents and Travel Clerks,132050,20.06,41730.0,434193810,0.0003041268598462977
2018,43-4190,Miscellaneous Information and Record Clerks,155220,20.15,41900.0,434193810,0.0003574901263562463
2018,43-4199,"Information and Record Clerks, All Other",155220,20.15,41900.0,434193810,0.0003574901263562463
2018,43-5000,"Material Recording, Scheduling, Dispatching, and Distributing Workers",4149140,17.28,35950.0,434193810,0.009555963038717663
2018,43-5010,Cargo and Freight Agents,92280,22.15,46070.0,434193810,0.00021253181845222528
2018,43-5011,Cargo and Freight Agents,92280,22.15,46070.0,434193810,0.00021253181845222528
2018,43-5020,Couriers and Messengers,75720,14.72,30620.0,434193810,0.00017439216832685847
2018,43-5021,Couriers and Messengers,75720,14.72,30620.0,434193810,0.00017439216832685847
2018,43-5030,Dispatchers,294900,20.7,43050.0,434193810,0.0006791897839354274
2018,43-5031,"Police, Fire, and Ambulance Dispatchers",95020,20.81,43290.0,434193810,0.00021884236442707463
2018,43-5032,"Dispatchers, Except Police, Fire, and Ambulance",199880,20.64,42940.0,434193810,0.00046034741950835275
2018,43-5040,"Meter Readers, Utilities",33570,21.46,44640.0,434193810,7.731570378674905e-05
2018,43-5041,"Meter Readers, Utilities",33570,21.46,44640.0,434193810,7.731570378674905e-05
2018,43-5050,Postal Service Workers,525070,24.78,51540.0,434193810,0.0012092986770124614
2018,43-5051,Postal Service Clerks,78830,24.45,50860.0,434193810,0.00018155486832020936
2018,43-5052,Postal Service Mail Carriers,342410,24.89,51780.0,434193810,0.0007886109661489647
2018,43-5053,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",103830,24.64,51250.0,434193810,0.00023913284254328728
2018,43-5060,"Production, Planning, and Expediting Clerks",350150,24.05,50020.0,434193810,0.0008064371069684296
2018,43-5061,"Production, Planning, and Expediting Clerks",350150,24.05,50020.0,434193810,0.0008064371069684296
2018,43-5070,"Shipping, Receiving, and Traffic Clerks",655590,16.82,34980.0,434193810,0.0015099017648363066
2018,43-5071,"Shipping, Receiving, and Traffic Clerks",655590,16.82,34980.0,434193810,0.0015099017648363066
2018,43-5080,Stock Clerks and Order Fillers,2056030,13.71,28520.0,434193810,0.004735281693674998
2018,43-5081,Stock Clerks and Order Fillers,2056030,13.71,28520.0,434193810,0.004735281693674998
2018,43-5110,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",65830,16.39,34100.0,434193810,0.00015161432172420883
2018,43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",65830,16.39,34100.0,434193810,0.00015161432172420883
2018,43-6000,Secretaries and Administrative Assistants,3498120,20.34,42320.0,434193810,0.008056586527569336
2018,43-6010,Secretaries and Administrative Assistants,3498120,20.34,42320.0,434193810,0.008056586527569336
2018,43-6011,Executive Secretaries and Executive Administrative Assistants,570530,29.59,61550.0,434193810,0.0013139984653397063
2018,43-6012,Legal Secretaries,176880,24.06,50040.0,434193810,0.000407375683223121
2018,43-6013,Medical Secretaries,585410,17.83,37090.0,434193810,0.0013482688755972823
2018,43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",2165310,18.28,38030.0,434193810,0.004986966534598915
2018,43-9000,Other Office and Administrative Support Workers,3873130,17.28,35940.0,434193810,0.008920279172105194
2018,43-9010,Computer Operators,34700,22.47,46750.0,434193810,7.991822822163217e-05
2018,43-9011,Computer Operators,34700,22.47,46750.0,434193810,7.991822822163217e-05
2018,43-9020,Data Entry and Information Processing Workers,228060,17.05,35470.0,434193810,0.0005252493120526062
2018,43-9021,Data Entry Keyers,174930,16.22,33740.0,434193810,0.00040288460123372096
2018,43-9022,Word Processors and Typists,53130,19.79,41160.0,434193810,0.00012236471081888525
2018,43-9030,Desktop Publishers,10740,22.47,46750.0,434193810,2.473549772623428e-05
2018,43-9031,Desktop Publishers,10740,22.47,46750.0,434193810,2.473549772623428e-05
2018,43-9040,Insurance Claims and Policy Processing Clerks,274560,20.26,42150.0,434193810,0.0006323443441075312
2018,43-9041,Insurance Claims and Policy Processing Clerks,274560,20.26,42150.0,434193810,0.0006323443441075312
2018,43-9050,"Mail Clerks and Mail Machine Operators, Except Postal Service",86150,15.41,32040.0,434193810,0.00019841369917272656
2018,43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",86150,15.41,32040.0,434193810,0.00019841369917272656
2018,43-9060,"Office Clerks, General",2972930,16.92,35200.0,434193810,0.006847011476280604
2018,43-9061,"Office Clerks, General",2972930,16.92,35200.0,434193810,0.006847011476280604
2018,43-9070,"Office Machine Operators, Except Computer",48580,16.6,34530.0,434193810,0.00011188551951028505
2018,43-9071,"Office Machine Operators, Except Computer",48580,16.6,34530.0,434193810,0.00011188551951028505
2018,43-9080,Proofreaders and Copy Markers,9820,20.17,41950.0,434193810,2.2616628274825013e-05
2018,43-9081,Proofreaders and Copy Markers,9820,20.17,41950.0,434193810,2.2616628274825013e-05
2018,43-9110,Statistical Assistants,11010,24.09,50110.0,434193810,2.5357339847843523e-05
2018,43-9111,Statistical Assistants,11010,24.09,50110.0,434193810,2.5357339847843523e-05
2018,43-9190,Miscellaneous Office and Administrative Support Workers,196570,18.02,37480.0,434193810,0.0004527240957212172
2018,43-9199,"Office and Administrative Support Workers, All Other",196570,18.02,37480.0,434193810,0.0004527240957212172
2018,45-1000,"Supervisors of Farming, Fishing, and Forestry Workers",21800,24.42,50790.0,434193810,5.0207993522523965e-05
2018,45-1010,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",21800,24.42,50790.0,434193810,5.0207993522523965e-05
2018,45-1011,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",21800,24.42,50790.0,434193810,5.0207993522523965e-05
2018,45-2000,Agricultural Workers,411460,13.42,27910.0,434193810,0.0009476413309531059
2018,45-2010,Agricultural Inspectors,13240,22.1,45970.0,434193810,3.0493295148542075e-05
2018,45-2011,Agricultural Inspectors,13240,22.1,45970.0,434193810,3.0493295148542075e-05
2018,45-2020,Animal Breeders,2160,20.71,43080.0,434193810,4.974736972873934e-06
2018,45-2021,Animal Breeders,2160,20.71,43080.0,434193810,4.974736972873934e-06
2018,45-2040,"Graders and Sorters, Agricultural Products",38210,12.74,26510.0,434193810,8.800217580255233e-05
2018,45-2041,"Graders and Sorters, Agricultural Products",38210,12.74,26510.0,434193810,8.800217580255233e-05
2018,45-2090,Miscellaneous Agricultural Workers,357850,13.12,27290.0,434193810,0.0008241711230291376
2018,45-2091,Agricultural Equipment Operators,26060,15.68,32620.0,434193810,6.0019280330136446e-05
2018,45-2092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",287420,12.72,26450.0,434193810,0.0006619624540478824
2018,45-2093,"Farmworkers, Farm, Ranch, and Aquacultural Animals",37780,13.87,28840.0,434193810,8.701183464591538e-05
2018,45-2099,"Agricultural Workers, All Other",6600,16.51,34340.0,434193810,1.5200585194892576e-05
2018,45-4000,"Forest, Conservation, and Logging Workers",44910,19.47,40500.0,434193810,0.00010343307289433721
2018,45-4010,Forest and Conservation Workers,7510,15.06,31320.0,434193810,1.729642345661261e-05
2018,45-4011,Forest and Conservation Workers,7510,15.06,31320.0,434193810,1.729642345661261e-05
2018,45-4020,Logging Workers,37400,20.36,42340.0,434193810,8.613664943772459e-05
2018,45-4021,Fallers,4680,23.33,48520.0,434193810,1.077859677456019e-05
2018,45-4022,Logging Equipment Operators,25730,20.12,41840.0,434193810,5.9259251070391815e-05
2018,45-4023,Log Graders and Scalers,3330,18.78,39060.0,434193810,7.669386166513982e-06
2018,45-4029,"Logging Workers, All Other",3670,19.68,40940.0,434193810,8.45244661594784e-06
2018,47-1000,Supervisors of Construction and Extraction Workers,598210,33.91,70540.0,434193810,0.0013777487983994982
2018,47-1010,First-Line Supervisors of Construction Trades and Extraction Workers,598210,33.91,70540.0,434193810,0.0013777487983994982
2018,47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,598210,33.91,70540.0,434193810,0.0013777487983994982
2018,47-2000,Construction Trades Workers,4497490,23.97,49850.0,434193810,0.010358254531542032
2018,47-2010,Boilermakers,13870,30.41,63240.0,434193810,3.194426009896364e-05
2018,47-2011,Boilermakers,13870,30.41,63240.0,434193810,3.194426009896364e-05
2018,47-2020,"Brickmasons, Blockmasons, and Stonemasons",76240,25.39,52810.0,434193810,0.0001755897901906985
2018,47-2021,Brickmasons and Blockmasons,63930,26.17,54430.0,434193810,0.0001472383956832549
2018,47-2022,Stonemasons,12310,21.33,44370.0,434193810,2.8351394507443576e-05
2018,47-2030,Carpenters,718730,24.58,51120.0,434193810,0.0016553206965341123
2018,47-2031,Carpenters,718730,24.58,51120.0,434193810,0.0016553206965341123
2018,47-2040,"Carpet, Floor, and Tile Installers and Finishers",83740,21.79,45330.0,434193810,0.00019286318245762186
2018,47-2041,Carpet Installers,26100,21.42,44550.0,434193810,6.0111405088893366e-05
2018,47-2042,"Floor Layers, Except Carpet, Wood, and Hard Tiles",14050,22.48,46760.0,434193810,3.23588215133698e-05
2018,47-2043,Floor Sanders and Finishers,4460,19.18,39890.0,434193810,1.0271910601397104e-05
2018,47-2044,Tile and Marble Setters,39130,22.09,45950.0,434193810,9.012104525396159e-05
2018,47-2050,"Cement Masons, Concrete Finishers, and Terrazzo Workers",189130,22.76,47340.0,434193810,0.0004355888905924292
2018,47-2051,Cement Masons and Concrete Finishers,186400,22.76,47350.0,434193810,0.00042930137580726914
2018,47-2053,Terrazzo Workers and Finishers,2730,22.71,47230.0,434193810,6.2875147851601105e-06
2018,47-2060,Construction Laborers,1001470,19.4,40350.0,434193810,0.0023065045538074344
2018,47-2061,Construction Laborers,1001470,19.4,40350.0,434193810,0.0023065045538074344
2018,47-2070,Construction Equipment Operators,433690,25.09,52190.0,434193810,0.0009988396656322668
2018,47-2071,"Paving, Surfacing, and Tamping Equipment Operators",46760,21.32,44360.0,434193810,0.00010769384298684498
2018,47-2072,Pile-Driver Operators,3450,30.94,64360.0,434193810,7.945760442784755e-06
2018,47-2073,Operating Engineers and Other Construction Equipment Operators,383480,25.5,53030.0,434193810,0.0008832000622026371
2018,47-2080,"Drywall Installers, Ceiling Tile Installers, and Tapers",120220,24.24,50420.0,434193810,0.0002768809624439372
2018,47-2081,Drywall and Ceiling Tile Installers,101900,23.64,49170.0,434193810,0.00023468782293326566
2018,47-2082,Tapers,18320,27.57,57340.0,434193810,4.2193139510671516e-05
2018,47-2110,Electricians,655840,28.46,59190.0,434193810,0.0015104775445785373
2018,47-2111,Electricians,655840,28.46,59190.0,434193810,0.0015104775445785373
2018,47-2120,Glaziers,50940,23.38,48620.0,434193810,0.0001173208802769436
2018,47-2121,Glaziers,50940,23.38,48620.0,434193810,0.0001173208802769436
2018,47-2130,Insulation Workers,56440,22.55,46910.0,434193810,0.00012998803460602076
2018,47-2131,"Insulation Workers, Floor, Ceiling, and Wall",31840,20.23,42070.0,434193810,7.333130797051207e-05
2018,47-2132,"Insulation Workers, Mechanical",24610,25.57,53180.0,434193810,5.667975782519792e-05
2018,47-2140,Painters and Paperhangers,231200,20.69,43030.0,434193810,0.0005324811056150248
2018,47-2141,"Painters, Construction and Maintenance",228420,20.7,43050.0,434193810,0.0005260784348814186
2018,47-2142,Paperhangers,2780,19.64,40840.0,434193810,6.4026707336062665e-06
2018,47-2150,"Pipelayers, Plumbers, Pipefitters, and Steamfitters",476140,27.39,56980.0,434193810,0.0010966070658630532
2018,47-2151,Pipelayers,38070,20.91,43500.0,434193810,8.767973914690308e-05
2018,47-2152,"Plumbers, Pipefitters, and Steamfitters",438070,27.96,58150.0,434193810,0.0010089273267161502
2018,47-2160,Plasterers and Stucco Masons,24870,22.89,47610.0,434193810,5.727856875711793e-05
2018,47-2161,Plasterers and Stucco Masons,24870,22.89,47610.0,434193810,5.727856875711793e-05
2018,47-2170,Reinforcing Iron and Rebar Workers,18360,26.28,54670.0,434193810,4.2285264269428436e-05
2018,47-2171,Reinforcing Iron and Rebar Workers,18360,26.28,54670.0,434193810,4.2285264269428436e-05
2018,47-2180,Roofers,128680,21.09,43870.0,434193810,0.00029636534892102677
2018,47-2181,Roofers,128680,21.09,43870.0,434193810,0.00029636534892102677
2018,47-2210,Sheet Metal Workers,131570,25.34,52710.0,434193810,0.00030302136274121456
2018,47-2211,Sheet Metal Workers,131570,25.34,52710.0,434193810,0.00030302136274121456
2018,47-2220,Structural Iron and Steel Workers,77410,27.97,58170.0,434193810,0.00017828443938433853
2018,47-2221,Structural Iron and Steel Workers,77410,27.97,58170.0,434193810,0.00017828443938433853
2018,47-2230,Solar Photovoltaic Installers,8950,22.12,46010.0,434193810,2.0612914771861903e-05
2018,47-2231,Solar Photovoltaic Installers,8950,22.12,46010.0,434193810,2.0612914771861903e-05
2018,47-3000,"Helpers, Construction Trades",233580,15.82,32900.0,434193810,0.0005379625287610617
2018,47-3010,"Helpers, Construction Trades",233580,15.82,32900.0,434193810,0.0005379625287610617
2018,47-3011,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",24340,17.5,36390.0,434193810,5.605791570358868e-05
2018,47-3012,Helpers--Carpenters,33020,15.32,31850.0,434193810,7.604898835384134e-05
2018,47-3013,Helpers--Electricians,75970,15.84,32960.0,434193810,0.00017496794806908924
2018,47-3014,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",10600,15.25,31720.0,434193810,2.4413061070585046e-05
2018,47-3015,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",54710,15.66,32570.0,434193810,0.00012600363878978376
2018,47-3016,Helpers--Roofers,8630,15.26,31740.0,434193810,1.9875916701806503e-05
2018,47-3019,"Helpers, Construction Trades, All Other",26320,15.56,32370.0,434193810,6.061809126205645e-05
2018,47-4000,Other Construction and Related Workers,422540,24.15,50240.0,434193810,0.0009731598891287741
2018,47-4010,Construction and Building Inspectors,104090,30.36,63150.0,434193810,0.0002397316534752073
2018,47-4011,Construction and Building Inspectors,104090,30.36,63150.0,434193810,0.0002397316534752073
2018,47-4020,Elevator Installers and Repairers,26830,38.16,79370.0,434193810,6.179268193620724e-05
2018,47-4021,Elevator Installers and Repairers,26830,38.16,79370.0,434193810,6.179268193620724e-05
2018,47-4030,Fence Erectors,23530,18.1,37650.0,434193810,5.419238933876096e-05
2018,47-4031,Fence Erectors,23530,18.1,37650.0,434193810,5.419238933876096e-05
2018,47-4040,Hazardous Materials Removal Workers,44000,22.62,47050.0,434193810,0.00010133723463261718
2018,47-4041,Hazardous Materials Removal Workers,44000,22.62,47050.0,434193810,0.00010133723463261718
2018,47-4050,Highway Maintenance Workers,149260,19.92,41440.0,434193810,0.0003437635373014645
2018,47-4051,Highway Maintenance Workers,149260,19.92,41440.0,434193810,0.0003437635373014645
2018,47-4060,Rail-Track Laying and Maintenance Equipment Operators,14410,27.46,57120.0,434193810,3.318794434218212e-05
2018,47-4061,Rail-Track Laying and Maintenance Equipment Operators,14410,27.46,57120.0,434193810,3.318794434218212e-05
2018,47-4070,Septic Tank Servicers and Sewer Pipe Cleaners,27090,19.97,41530.0,434193810,6.239149286812726e-05
2018,47-4071,Septic Tank Servicers and Sewer Pipe Cleaners,27090,19.97,41530.0,434193810,6.239149286812726e-05
2018,47-4090,Miscellaneous Construction and Related Workers,66680,20.68,43000.0,434193810,0.00015357197284779348
2018,47-5000,Extraction Workers,210820,22.96,47760.0,434193810,0.00048554354102837164
2018,47-5010,"Derrick, Rotary Drill, and Service Unit Operators, Oil, Gas, and Mining",79030,25.46,52950.0,434193810,0.00018201549211399398
2018,47-5011,"Derrick Operators, Oil and Gas",11310,22.9,47630.0,434193810,2.604827553852046e-05
2018,47-5012,"Rotary Drill Operators, Oil and Gas",18010,27.28,56740.0,434193810,4.147917263030535e-05
2018,47-5013,"Service Unit Operators, Oil, Gas, and Mining",49710,25.38,52780.0,434193810,0.00011448804394516818
2018,47-5020,"Earth Drillers, Except Oil and Gas",18270,22.87,47570.0,434193810,4.2077983562225355e-05
2018,47-5021,"Earth Drillers, Except Oil and Gas",18270,22.87,47570.0,434193810,4.2077983562225355e-05
2018,47-5030,"Explosives Workers, Ordnance Handling Experts, and Blasters",5640,25.38,52780.0,434193810,1.2989590984726384e-05
2018,47-5031,"Explosives Workers, Ordnance Handling Experts, and Blasters",5640,25.38,52780.0,434193810,1.2989590984726384e-05
2018,47-5040,Mining Machine Operators,22910,25.53,53090.0,434193810,5.276445557802862e-05
2018,47-5041,Continuous Mining Machine Operators,14710,26.19,54470.0,434193810,3.387888003285906e-05
2018,47-5042,Mine Cutting and Channeling Machine Operators,4920,23.59,49080.0,434193810,1.1331345327101738e-05
2018,47-5049,"Mining Machine Operators, All Other",3280,25.44,52920.0,434193810,7.554230218067826e-06
2018,47-5050,"Rock Splitters, Quarry",4870,17.19,35760.0,434193810,1.1216189378655582e-05
2018,47-5051,"Rock Splitters, Quarry",4870,17.19,35760.0,434193810,1.1216189378655582e-05
2018,47-5060,"Roof Bolters, Mining",3250,28.41,59090.0,434193810,7.485136649000132e-06
2018,47-5061,"Roof Bolters, Mining",3250,28.41,59090.0,434193810,7.485136649000132e-06
2018,47-5070,"Roustabouts, Oil and Gas",54810,19.34,40220.0,434193810,0.00012623395068667607
2018,47-5071,"Roustabouts, Oil and Gas",54810,19.34,40220.0,434193810,0.00012623395068667607
2018,47-5080,Helpers--Extraction Workers,15930,18.1,37660.0,434193810,3.668868517494526e-05
2018,47-5081,Helpers--Extraction Workers,15930,18.1,37660.0,434193810,3.668868517494526e-05
2018,47-5090,Miscellaneous Extraction Workers,6110,26.1,54300.0,434193810,1.4072056900120248e-05
2018,47-5099,"Extraction Workers, All Other",6110,26.1,54300.0,434193810,1.4072056900120248e-05
2018,49-1000,"Supervisors of Installation, Maintenance, and Repair Workers",471820,33.33,69320.0,434193810,0.0010866575919173053
2018,49-1010,"First-Line Supervisors of Mechanics, Installers, and Repairers",471820,33.33,69320.0,434193810,0.0010866575919173053
2018,49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",471820,33.33,69320.0,434193810,0.0010866575919173053
2018,49-2000,"Electrical and Electronic Equipment Mechanics, Installers, and Repairers",583310,25.57,53190.0,434193810,0.0013434323257625438
2018,49-2010,"Computer, Automated Teller, and Office Machine Repairers",102810,19.65,40880.0,434193810,0.0002367836611949857
2018,49-2011,"Computer, Automated Teller, and Office Machine Repairers",102810,19.65,40880.0,434193810,0.0002367836611949857
2018,49-2020,Radio and Telecommunications Equipment Installers and Repairers,243820,27.42,57030.0,434193810,0.0005615464670028345
2018,49-2021,"Radio, Cellular, and Tower Equipment Installers and Repairers",13930,27.09,56340.0,434193810,3.208244723709903e-05
2018,49-2022,"Telecommunications Equipment Installers and Repairers, Except Line Installers",229890,27.44,57080.0,434193810,0.0005294640197657355
2018,49-2090,"Miscellaneous Electrical and Electronic Equipment Mechanics, Installers, and Repairers",236690,26.23,54570.0,434193810,0.0005451252287544127
2018,49-2091,Avionics Technicians,18860,31.41,65330.0,434193810,4.343682375389e-05
2018,49-2092,"Electric Motor, Power Tool, and Related Repairers",15800,22.0,45770.0,434193810,3.6389279708985256e-05
2018,49-2093,"Electrical and Electronics Installers and Repairers, Transportation Equipment",11680,29.55,61460.0,434193810,2.6900429557022012e-05
2018,49-2094,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",59520,28.47,59210.0,434193810,0.00013708164103030395
2018,49-2095,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",22980,38.48,80040.0,434193810,5.292567390585324e-05
2018,49-2096,"Electronic Equipment Installers and Repairers, Motor Vehicles",10880,17.67,36750.0,434193810,2.505793438188352e-05
2018,49-2097,Electronic Home Entertainment Equipment Installers and Repairers,26070,19.13,39800.0,434193810,6.0042311519825674e-05
2018,49-2098,Security and Fire Alarm Systems Installers,70900,23.34,48540.0,434193810,0.00016329113489664903
2018,49-3000,"Vehicle and Mobile Equipment Mechanics, Installers, and Repairers",1614070,22.21,46200.0,434193810,0.003717395234169736
2018,49-3010,Aircraft Mechanics and Service Technicians,131690,31.36,65230.0,434193810,0.00030329773701748535
2018,49-3011,Aircraft Mechanics and Service Technicians,131690,31.36,65230.0,434193810,0.00030329773701748535
2018,49-3020,Automotive Technicians and Repairers,809740,21.17,44030.0,434193810,0.0018649275538958053
2018,49-3021,Automotive Body and Related Repairers,142060,22.34,46460.0,434193810,0.0003271810807252181
2018,49-3022,Automotive Glass Installers and Repairers,19640,17.49,36370.0,434193810,4.5233256549650026e-05
2018,49-3023,Automotive Service Technicians and Mechanics,648050,21.02,43730.0,434193810,0.0014925362478106262
2018,49-3030,Bus and Truck Mechanics and Diesel Engine Specialists,264860,23.63,49150.0,434193810,0.000610004090108977
2018,49-3031,Bus and Truck Mechanics and Diesel Engine Specialists,264860,23.63,49150.0,434193810,0.000610004090108977
2018,49-3040,Heavy Vehicle and Mobile Equipment Service Technicians and Mechanics,199280,24.89,51780.0,434193810,0.00045896554812699885
2018,49-3041,Farm Equipment Mechanics and Service Technicians,34300,20.29,42190.0,434193810,7.899698063406293e-05
2018,49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",140260,25.66,53370.0,434193810,0.00032303546658115647
2018,49-3043,Rail Car Repairers,24720,26.93,56020.0,434193810,5.693310091177947e-05
2018,49-3050,Small Engine Mechanics,69130,18.84,39180.0,434193810,0.00015921461432165512
2018,49-3051,Motorboat Mechanics and Service Technicians,22280,20.35,42330.0,434193810,5.131349062760706e-05
2018,49-3052,Motorcycle Mechanics,15090,18.87,39260.0,434193810,3.4754065241049846e-05
2018,49-3053,Outdoor Power Equipment and Other Small Engine Mechanics,31760,17.76,36940.0,434193810,7.314705845299822e-05
2018,49-3090,"Miscellaneous Vehicle and Mobile Equipment Mechanics, Installers, and Repairers",139370,14.8,30780.0,434193810,0.0003209856906988149
2018,49-3091,Bicycle Repairers,12200,14.56,30290.0,434193810,2.8098051420862036e-05
2018,49-3092,Recreational Vehicle Service Technicians,15560,19.28,40090.0,434193810,3.583653115644371e-05
2018,49-3093,Tire Repairers and Changers,111620,14.2,29530.0,434193810,0.00025707413931119836
2018,49-9000,"Other Installation, Maintenance, and Repair Occupations",2959670,22.3,46380.0,434193810,0.0068164721187526835
2018,49-9010,Control and Valve Installers and Repairers,74400,25.7,53460.0,434193810,0.00017135205128787994
2018,49-9011,Mechanical Door Repairers,22670,20.84,43350.0,434193810,5.221170702548707e-05
2018,49-9012,"Control and Valve Installers and Repairers, Except Mechanical Door",51730,27.83,57890.0,434193810,0.00011914034426239287
2018,49-9020,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",324310,24.12,50160.0,434193810,0.0007469245128114562
2018,49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",324310,24.12,50160.0,434193810,0.0007469245128114562
2018,49-9030,Home Appliance Repairers,31130,19.72,41020.0,434193810,7.169609350257665e-05
2018,49-9031,Home Appliance Repairers,31130,19.72,41020.0,434193810,7.169609350257665e-05
2018,49-9040,"Industrial Machinery Installation, Repair, and Maintenance Workers",487640,25.64,53330.0,434193810,0.001123092934005669
2018,49-9041,Industrial Machinery Mechanics,362440,25.96,54000.0,434193810,0.0008347424390964947
2018,49-9043,"Maintenance Workers, Machinery",80270,23.42,48720.0,434193810,0.00018487135963545865
2018,49-9044,Millwrights,43810,27.04,56250.0,434193810,0.00010089964202852177
2018,49-9045,"Refractory Materials Repairers, Except Brickmasons",1120,25.24,52510.0,434193810,2.5794932451938918e-06
2018,49-9050,Line Installers and Repairers,233010,31.03,64540.0,434193810,0.0005366497509487756
2018,49-9051,Electrical Power-Line Installers and Repairers,114800,33.77,70240.0,434193810,0.0002643980576323739
2018,49-9052,Telecommunications Line Installers and Repairers,118200,28.36,59000.0,434193810,0.0002722286621267125
2018,49-9060,Precision Instrument and Equipment Repairers,72010,24.58,51120.0,434193810,0.0001658475969521537
